customer_id,tenure_months,monthly_charges,contract,internet_service,payment_method,support_calls,senior_citizen,churn
C02595,59,106.3,Month-to-month,DSL,Electronic check,2,0,0
C02596,39,68.06,Two year,No,Mailed check,1,0,0
C02597,55,26.88,Month-to-month,DSL,Bank transfer,2,0,0
C02598,41,74.97,Two year,Fiber optic,Credit card,1,1,0
C02599,39,61.72,One year,No,Mailed check,1,0,0
C02600,13,107.77,One year,DSL,Electronic check,3,0,1
C02601,64,40.4,Month-to-month,DSL,Bank transfer,0,0,0
C02602,11,102.65,Month-to-month,DSL,Credit card,0,1,0
C02603,19,75.77,One year,Fiber optic,Electronic check,2,0,1
C02604,11,25.46,Month-to-month,Fiber optic,Credit card,0,1,0
C02605,46,117.18,Two year,Fiber optic,Credit card,0,0,0
C02606,45,71.26,Month-to-month,No,Credit card,0,0,1
C02607,1,49.09,One year,Fiber optic,Electronic check,2,0,0
C02608,40,66.94,Month-to-month,DSL,Mailed check,1,0,0
C02609,19,105.79,One year,No,Credit card,0,1,0
C02610,61,50.49,One year,DSL,Mailed check,2,0,0
C02611,12,39.27,Month-to-month,DSL,Mailed check,0,0,1
C02612,61,32.91,Month-to-month,DSL,Bank transfer,0,1,0
C02613,33,49.79,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02614,45,98.0,One year,DSL,Mailed check,0,0,0
C02615,69,67.16,Month-to-month,DSL,Bank transfer,0,0,0
C02616,8,42.75,One year,DSL,Bank transfer,1,0,0
C02617,25,36.62,Month-to-month,DSL,Mailed check,0,1,0
C02618,46,53.27,Month-to-month,Fiber optic,Electronic check,3,0,1
C02619,30,113.99,Month-to-month,No,Bank transfer,1,0,1
C02620,47,54.3,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02621,49,118.81,Month-to-month,DSL,Electronic check,0,0,1
C02622,47,68.52,Two year,DSL,Electronic check,3,0,0
C02623,18,37.92,Two year,No,Electronic check,1,0,0
C02624,66,109.11,Month-to-month,DSL,Mailed check,3,0,1
C02625,68,66.04,One year,No,Electronic check,1,0,0
C02626,33,90.97,Two year,DSL,Mailed check,0,0,1
C02627,36,118.37,Month-to-month,,Credit card,1,0,1
C02628,19,25.02,Month-to-month,DSL,Credit card,0,0,0
C02629,28,29.67,Month-to-month,Fiber optic,Electronic check,0,0,1
C02630,40,92.05,Month-to-month,Fiber optic,Electronic check,1,0,0
C02631,15,48.18,Two year,Fiber optic,Credit card,1,1,0
C02632,41,38.43,One year,DSL,Mailed check,0,0,0
C02633,39,23.94,Month-to-month,Fiber optic,Mailed check,4,0,1
C02634,2,22.18,Month-to-month,Fiber optic,Electronic check,0,1,1
C02635,63,97.45,One year,DSL,Electronic check,0,0,0
C02636,29,33.44,Two year,DSL,Electronic check,4,0,1
C02637,66,66.77,One year,,Credit card,0,1,0
C02638,51,80.59,One year,DSL,Bank transfer,0,0,0
C02639,10,62.84,Month-to-month,Fiber optic,Electronic check,0,0,1
C02640,14,22.71,Two year,DSL,Mailed check,0,0,0
C02641,51,98.35,One year,Fiber optic,Bank transfer,1,1,0
C02642,39,21.05,Month-to-month,DSL,Mailed check,0,1,1
C02643,28,96.19,One year,Fiber optic,Bank transfer,1,1,0
C02644,3,109.33,Month-to-month,DSL,Credit card,1,0,1
C02645,70,63.28,Month-to-month,DSL,Bank transfer,2,0,0
C02646,27,73.55,Month-to-month,DSL,Mailed check,0,0,0
C02647,2,67.7,Month-to-month,No,Bank transfer,3,0,0
C02648,38,58.92,Month-to-month,DSL,Credit card,3,1,1
C02649,3,108.74,Month-to-month,Fiber optic,Mailed check,3,0,1
C02650,16,109.39,Month-to-month,DSL,Electronic check,1,0,1
C02651,40,53.58,Month-to-month,DSL,Bank transfer,0,0,0
C02652,2,81.51,Month-to-month,Fiber optic,Mailed check,1,0,1
C02653,41,112.69,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02654,12,116.21,One year,No,Credit card,2,0,0
C02655,35,70.9,Month-to-month,No,Mailed check,1,0,0
C02656,65,65.28,Month-to-month,Fiber optic,Electronic check,1,0,0
C02657,55,47.87,Two year,Fiber optic,Electronic check,1,1,0
C02658,45,115.89,One year,Fiber optic,Bank transfer,3,0,0
C02659,62,34.28,Two year,Fiber optic,Credit card,1,0,0
C02660,49,,Month-to-month,No,Credit card,1,1,1
C02661,25,48.26,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02662,23,,One year,Fiber optic,Mailed check,0,0,0
C02663,24,60.5,Month-to-month,DSL,Mailed check,2,0,1
C02664,38,119.88,Month-to-month,DSL,Bank transfer,0,0,0
C02665,28,25.5,Month-to-month,No,Mailed check,0,0,0
C02666,21,77.85,Two year,DSL,Mailed check,4,0,1
C02667,54,28.26,Month-to-month,Fiber optic,Mailed check,1,0,1
C02668,18,35.45,Two year,DSL,Bank transfer,0,0,0
C02669,36,63.96,Two year,No,Electronic check,1,0,0
C02670,45,71.05,Month-to-month,,Credit card,1,0,1
C02671,53,,One year,No,Electronic check,1,0,0
C02672,30,51.65,One year,DSL,Mailed check,0,0,0
C02673,60,28.7,Two year,,Bank transfer,5,0,1
C02674,32,50.32,Month-to-month,Fiber optic,Credit card,0,0,0
C02675,67,116.66,One year,,Mailed check,0,0,0
C02676,67,114.47,Month-to-month,,Credit card,0,0,0
C02677,28,53.49,Two year,DSL,Credit card,1,1,0
C02678,44,77.09,Month-to-month,DSL,Electronic check,3,0,1
C02679,41,110.96,Month-to-month,No,Mailed check,0,0,0
C02680,63,20.62,One year,Fiber optic,Credit card,1,0,0
C02681,23,101.07,Two year,Fiber optic,Electronic check,0,0,0
C02682,48,114.84,One year,DSL,Bank transfer,0,0,0
C02683,32,29.13,Month-to-month,Fiber optic,Credit card,0,1,0
C02684,57,36.14,Month-to-month,No,Mailed check,0,0,0
C02685,33,116.07,Two year,Fiber optic,Bank transfer,1,1,0
C02686,24,73.75,One year,No,Credit card,1,0,0
C02687,39,21.42,Two year,No,Credit card,2,0,0
C02688,34,45.76,Month-to-month,DSL,Mailed check,1,1,0
C02689,56,64.99,Month-to-month,DSL,Credit card,3,0,1
C02690,28,89.29,One year,No,Mailed check,1,1,0
C02691,37,93.32,Two year,Fiber optic,Mailed check,1,1,1
C02692,7,119.54,Month-to-month,DSL,Mailed check,0,0,0
C02693,68,48.75,Two year,DSL,Mailed check,3,0,0
C02694,37,73.82,Month-to-month,Fiber optic,Credit card,5,0,1
C02695,56,73.33,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02696,65,60.56,Month-to-month,DSL,Bank transfer,3,0,1
C02697,65,36.92,Month-to-month,DSL,Electronic check,0,0,0
C02698,47,117.75,Month-to-month,No,Mailed check,2,0,0
C02699,20,105.33,Month-to-month,Fiber optic,Credit card,1,0,1
C02700,19,69.83,Month-to-month,Fiber optic,Credit card,0,0,0
C02701,29,80.32,Two year,Fiber optic,Electronic check,0,0,0
C02702,60,42.73,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02703,18,74.38,Month-to-month,Fiber optic,Credit card,0,0,0
C02704,35,89.5,Month-to-month,Fiber optic,Electronic check,4,0,1
C02705,43,71.52,Month-to-month,DSL,Bank transfer,1,0,0
C02706,11,119.03,One year,Fiber optic,Credit card,2,0,1
C02707,49,81.13,Month-to-month,Fiber optic,Mailed check,1,1,1
C02708,38,57.1,One year,No,Electronic check,2,0,0
C02709,64,97.22,One year,DSL,Credit card,0,0,0
C02710,69,37.05,Month-to-month,No,Electronic check,0,0,0
C02711,8,58.45,Month-to-month,No,Electronic check,3,0,1
C02712,34,54.7,Month-to-month,DSL,Electronic check,0,0,0
C02713,48,63.18,Month-to-month,Fiber optic,Mailed check,1,0,0
C02714,56,98.18,One year,Fiber optic,Bank transfer,0,0,0
C02715,65,68.42,One year,No,Bank transfer,1,0,0
C02716,31,,Month-to-month,Fiber optic,Credit card,0,1,0
C02717,4,77.65,Month-to-month,Fiber optic,Mailed check,1,0,1
C02718,50,,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02719,69,101.0,One year,DSL,Credit card,0,0,1
C02720,30,43.83,Month-to-month,DSL,Credit card,3,0,1
C02721,59,42.44,Month-to-month,Fiber optic,Electronic check,4,0,1
C02722,67,70.45,Month-to-month,Fiber optic,Mailed check,0,0,1
C02723,45,46.08,One year,Fiber optic,Bank transfer,3,0,0
C02724,4,20.91,Two year,Fiber optic,Mailed check,1,0,0
C02725,26,84.83,Month-to-month,DSL,Mailed check,0,0,1
C02726,27,71.11,Month-to-month,Fiber optic,Bank transfer,2,0,0
C02727,46,64.55,Two year,DSL,Bank transfer,0,0,0
C02728,64,116.7,Month-to-month,No,Mailed check,0,0,0
C02729,51,77.12,One year,No,Credit card,2,0,0
C02730,50,106.34,Month-to-month,Fiber optic,Mailed check,0,0,0
C02731,6,33.95,One year,DSL,Bank transfer,2,0,1
C02732,59,76.92,Month-to-month,DSL,Mailed check,3,0,0
C02733,15,106.8,Two year,Fiber optic,Bank transfer,1,0,1
C02734,30,78.31,One year,Fiber optic,Credit card,0,1,0
C02735,42,91.8,One year,Fiber optic,Mailed check,1,0,0
C02736,37,57.2,One year,DSL,Credit card,2,1,0
C02737,42,29.24,One year,Fiber optic,Mailed check,1,0,0
C02738,35,65.79,Month-to-month,Fiber optic,Mailed check,3,0,1
C02739,6,59.45,Two year,DSL,Bank transfer,2,0,0
C02740,68,106.71,Two year,Fiber optic,Electronic check,6,0,0
C02741,18,44.4,Month-to-month,DSL,Bank transfer,0,1,1
C02742,29,,Two year,Fiber optic,Mailed check,1,0,0
C02743,59,115.81,One year,No,Electronic check,1,0,0
C02744,47,44.76,Month-to-month,Fiber optic,Electronic check,3,0,1
C02745,17,,Month-to-month,No,Credit card,2,0,1
C02746,22,109.56,Month-to-month,Fiber optic,Mailed check,0,1,1
C02747,68,116.66,Month-to-month,DSL,Bank transfer,3,0,0
C02748,69,64.34,Month-to-month,Fiber optic,Electronic check,0,0,0
C02749,37,52.1,Month-to-month,Fiber optic,Electronic check,1,0,0
C02750,49,72.61,Month-to-month,Fiber optic,Bank transfer,1,1,0
C02751,13,88.78,Month-to-month,DSL,Bank transfer,5,0,0
C02752,34,47.35,Two year,,Electronic check,0,1,0
C02753,53,93.65,Month-to-month,DSL,Bank transfer,0,0,0
C02754,51,,Month-to-month,DSL,Credit card,1,0,0
C02755,3,24.93,Month-to-month,Fiber optic,Electronic check,1,0,1
C02756,42,58.63,Month-to-month,DSL,Credit card,0,0,0
C02757,32,55.35,One year,No,Mailed check,0,0,0
C02758,51,51.56,One year,Fiber optic,Credit card,5,0,1
C02759,46,69.1,One year,Fiber optic,Bank transfer,2,0,0
C02760,21,52.07,Month-to-month,,Electronic check,4,0,1
C02761,44,39.23,One year,Fiber optic,Credit card,1,1,1
C02762,11,50.95,Month-to-month,DSL,Bank transfer,3,0,1
C02763,68,117.49,Month-to-month,No,Bank transfer,0,0,0
C02764,1,61.11,Month-to-month,Fiber optic,Credit card,0,0,0
C02765,63,64.47,Month-to-month,No,Electronic check,2,0,0
C02766,24,,Month-to-month,Fiber optic,Credit card,2,1,1
C02767,13,118.33,Month-to-month,DSL,Mailed check,0,0,1
C02768,11,44.16,Two year,Fiber optic,Credit card,0,0,0
C02769,51,88.13,Month-to-month,DSL,Credit card,3,0,1
C02770,17,91.6,Month-to-month,Fiber optic,Electronic check,2,0,1
C02771,24,80.73,Month-to-month,DSL,Credit card,1,0,0
C02772,19,28.86,One year,,Bank transfer,0,0,0
C02773,37,87.69,Month-to-month,No,Electronic check,1,0,0
C02774,8,26.41,Two year,,Bank transfer,2,0,0
C02775,28,79.61,Two year,No,Electronic check,2,1,1
C02776,5,93.96,Month-to-month,Fiber optic,Mailed check,2,0,1
C02777,17,41.1,Month-to-month,Fiber optic,Mailed check,4,1,1
C02778,36,104.16,Month-to-month,No,Mailed check,1,1,1
C02779,19,23.04,One year,No,Credit card,3,0,0
C02780,64,104.38,Month-to-month,Fiber optic,Mailed check,3,0,0
C02781,11,66.03,Month-to-month,DSL,Electronic check,1,0,0
C02782,54,41.76,Month-to-month,Fiber optic,Mailed check,1,0,0
C02783,45,33.38,One year,DSL,Electronic check,1,0,1
C02784,47,115.33,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02785,12,,Month-to-month,Fiber optic,Credit card,0,0,1
C02786,21,39.91,One year,No,Bank transfer,0,0,0
C02787,11,54.78,One year,No,Bank transfer,1,0,0
C02788,5,82.02,Two year,Fiber optic,Mailed check,1,0,0
C02789,56,74.48,Month-to-month,DSL,Mailed check,1,0,0
C02790,20,32.56,One year,No,Mailed check,1,0,0
C02791,41,48.97,One year,DSL,Bank transfer,0,1,0
C02792,46,43.88,Month-to-month,,Credit card,1,0,1
C02793,12,41.35,One year,DSL,Credit card,3,0,0
C02794,70,61.11,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02795,17,90.4,Two year,No,Credit card,1,0,0
C02796,19,41.75,Month-to-month,,Bank transfer,0,0,0
C02797,26,56.67,One year,Fiber optic,Bank transfer,1,0,1
C02798,48,59.09,Month-to-month,DSL,Credit card,2,1,0
C02799,52,117.65,Two year,No,Electronic check,1,0,0
C02800,70,115.47,Month-to-month,No,Electronic check,2,0,0
C02801,55,100.01,Two year,DSL,Mailed check,0,0,0
C02802,33,44.17,Two year,DSL,Credit card,3,0,0
C02803,62,26.8,Month-to-month,Fiber optic,Mailed check,0,0,1
C02804,23,51.69,Two year,DSL,Bank transfer,0,0,0
C02805,15,46.68,Two year,Fiber optic,Electronic check,0,1,0
C02806,27,70.59,Month-to-month,DSL,Credit card,2,0,1
C02807,64,97.77,Month-to-month,DSL,Credit card,0,0,0
C02808,51,105.83,Month-to-month,Fiber optic,Credit card,0,0,1
C02809,53,104.49,Month-to-month,DSL,Electronic check,1,1,0
C02810,51,55.97,Month-to-month,No,Mailed check,1,0,0
C02811,47,88.72,Month-to-month,DSL,Electronic check,1,0,1
C02812,4,51.28,Month-to-month,DSL,Mailed check,0,1,1
C02813,7,26.09,Month-to-month,No,Bank transfer,0,0,1
C02814,35,90.16,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02815,48,20.98,Two year,Fiber optic,Mailed check,0,1,0
C02816,45,60.92,One year,DSL,Bank transfer,1,0,1
C02817,19,52.94,Month-to-month,Fiber optic,Bank transfer,3,0,0
C02818,63,89.34,One year,Fiber optic,Credit card,2,0,0
C02819,38,96.62,One year,DSL,Credit card,1,0,0
C02820,67,50.41,Two year,No,Electronic check,1,0,0
C02821,59,,Month-to-month,Fiber optic,Electronic check,1,0,1
C02822,69,49.39,Month-to-month,Fiber optic,Electronic check,0,0,1
C02823,13,64.63,Two year,Fiber optic,Credit card,0,0,0
C02824,47,92.7,Two year,Fiber optic,Electronic check,0,0,0
C02825,61,89.29,One year,DSL,Electronic check,0,1,0
C02826,31,118.74,One year,Fiber optic,Credit card,1,0,1
C02827,22,42.52,Month-to-month,DSL,Mailed check,0,0,1
C02828,43,86.23,Month-to-month,Fiber optic,Credit card,2,0,1
C02829,67,80.97,Month-to-month,Fiber optic,Mailed check,0,0,0
C02830,54,111.51,Month-to-month,Fiber optic,Credit card,1,1,1
C02831,10,35.64,Two year,No,Electronic check,1,0,0
C02832,42,95.18,Month-to-month,DSL,Bank transfer,3,0,1
C02833,64,76.83,Month-to-month,Fiber optic,Bank transfer,1,0,1
C02834,21,47.47,Two year,Fiber optic,Mailed check,3,0,0
C02835,66,67.44,Month-to-month,Fiber optic,Mailed check,0,0,0
C02836,41,53.38,Two year,Fiber optic,Mailed check,1,1,0
C02837,24,77.93,Two year,DSL,Bank transfer,1,0,0
C02838,35,108.9,One year,Fiber optic,Mailed check,0,1,0
C02839,56,76.93,Month-to-month,DSL,Credit card,4,0,1
C02840,30,83.17,Month-to-month,No,Credit card,0,1,1
C02841,57,71.87,Month-to-month,DSL,Bank transfer,3,0,0
C02842,47,25.12,Month-to-month,No,Credit card,1,1,0
C02843,35,43.29,Month-to-month,Fiber optic,Mailed check,0,0,0
C02844,19,69.2,Two year,DSL,Bank transfer,3,1,0
C02845,8,51.02,Month-to-month,Fiber optic,Mailed check,1,0,0
C02846,26,38.18,One year,No,Credit card,2,0,1
C02847,71,70.41,Month-to-month,No,Mailed check,3,0,0
C02848,30,52.28,One year,DSL,Bank transfer,1,1,0
C02849,7,45.81,Two year,DSL,Mailed check,0,0,0
C02850,67,66.4,Month-to-month,DSL,Credit card,1,0,0
C02851,65,33.33,Month-to-month,DSL,Electronic check,1,0,0
C02852,36,112.77,One year,Fiber optic,Bank transfer,0,0,1
C02853,25,106.77,One year,No,Mailed check,2,0,0
C02854,37,90.76,One year,Fiber optic,Bank transfer,0,0,0
C02855,1,30.62,Month-to-month,Fiber optic,Mailed check,1,0,1
C02856,15,97.59,Month-to-month,Fiber optic,Electronic check,1,0,1
C02857,37,100.8,Two year,Fiber optic,Credit card,3,1,1
C02858,13,96.78,Two year,DSL,Mailed check,3,1,1
C02859,8,31.4,Month-to-month,Fiber optic,Mailed check,1,0,1
C02860,5,84.39,Two year,No,Electronic check,1,0,0
C02861,60,103.43,Month-to-month,Fiber optic,Bank transfer,1,0,1
C02862,1,77.74,Month-to-month,DSL,Credit card,0,0,1
C02863,36,84.64,Month-to-month,DSL,Mailed check,0,0,0
C02864,35,65.84,Month-to-month,DSL,Mailed check,1,0,0
C02865,66,72.87,Month-to-month,Fiber optic,Credit card,1,0,1
C02866,63,23.44,Month-to-month,Fiber optic,Electronic check,0,0,1
C02867,23,83.9,Month-to-month,DSL,Bank transfer,1,0,1
C02868,9,28.14,One year,No,Credit card,3,0,0
C02869,34,63.5,One year,Fiber optic,Bank transfer,0,0,0
C02870,46,49.27,One year,Fiber optic,Electronic check,1,0,0
C02871,4,74.54,Two year,No,Electronic check,1,0,0
C02872,30,33.34,Month-to-month,DSL,Credit card,2,0,1
C02873,3,89.16,One year,No,Mailed check,1,0,1
C02874,14,99.5,One year,DSL,Electronic check,4,0,0
C02875,60,36.34,Month-to-month,Fiber optic,Electronic check,1,0,0
C02876,45,30.43,Month-to-month,No,Credit card,0,0,0
C02877,34,34.55,Month-to-month,No,Credit card,0,0,0
C02878,45,107.71,Two year,Fiber optic,Credit card,1,0,0
C02879,61,72.82,Month-to-month,Fiber optic,Electronic check,3,0,1
C02880,16,66.73,Two year,Fiber optic,Bank transfer,0,0,0
C02881,66,30.67,One year,No,Electronic check,0,0,0
C02882,40,84.96,One year,DSL,Credit card,3,0,1
C02883,17,106.8,Two year,No,Mailed check,2,0,0
C02884,34,102.82,One year,Fiber optic,Mailed check,1,1,0
C02885,16,82.61,Month-to-month,Fiber optic,Credit card,0,0,1
C02886,60,27.53,Month-to-month,Fiber optic,Mailed check,0,0,0
C02887,66,31.24,Two year,Fiber optic,Electronic check,1,0,0
C02888,66,24.93,Month-to-month,No,Bank transfer,0,0,0
C02889,13,45.75,Month-to-month,Fiber optic,Electronic check,1,0,1
C02890,56,33.57,Month-to-month,No,Credit card,3,0,0
C02891,31,46.0,Two year,DSL,Electronic check,0,1,1
C02892,34,58.51,Month-to-month,Fiber optic,Mailed check,1,0,0
C02893,39,114.3,One year,No,Electronic check,0,0,0
C02894,67,81.04,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02895,8,103.5,Month-to-month,Fiber optic,Mailed check,3,0,0
C02896,55,91.04,One year,Fiber optic,Bank transfer,0,1,0
C02897,27,31.25,Month-to-month,No,Bank transfer,2,1,0
C02898,53,93.59,One year,No,Bank transfer,1,0,0
C02899,39,47.51,One year,DSL,Electronic check,0,1,0
C02900,65,83.91,Two year,No,Electronic check,1,0,0
C02901,17,54.1,Month-to-month,Fiber optic,Electronic check,0,0,0
C02902,30,119.77,Two year,DSL,Electronic check,2,1,0
C02903,53,46.36,One year,No,Mailed check,2,0,0
C02904,13,47.91,Two year,Fiber optic,Electronic check,2,0,1
C02905,21,113.07,Month-to-month,No,Mailed check,0,0,0
C02906,19,22.46,Month-to-month,DSL,Bank transfer,2,1,1
C02907,53,89.67,Two year,DSL,Mailed check,2,1,0
C02908,19,92.53,Two year,Fiber optic,Credit card,4,1,1
C02909,57,103.64,Month-to-month,DSL,Electronic check,0,1,0
C02910,25,117.44,Month-to-month,Fiber optic,Credit card,1,0,1
C02911,31,117.56,Month-to-month,DSL,Mailed check,1,0,1
C02912,55,26.53,Month-to-month,Fiber optic,Electronic check,0,0,0
C02913,23,102.18,Month-to-month,DSL,Credit card,0,0,1
C02914,32,84.63,Month-to-month,DSL,Electronic check,4,0,1
C02915,62,84.73,Two year,Fiber optic,Mailed check,0,0,0
C02916,10,32.83,Month-to-month,DSL,Credit card,1,0,0
C02917,54,85.02,One year,,Mailed check,1,1,0
C02918,52,118.25,Month-to-month,No,Credit card,2,0,0
C02919,20,111.18,Month-to-month,Fiber optic,Bank transfer,2,1,0
C02920,32,63.91,Month-to-month,No,Bank transfer,1,1,1
C02921,14,23.99,Month-to-month,DSL,Bank transfer,2,0,0
C02922,50,56.23,One year,DSL,Bank transfer,0,0,0
C02923,28,102.64,Two year,No,Bank transfer,0,0,0
C02924,53,90.15,Month-to-month,Fiber optic,Mailed check,0,0,1
C02925,24,65.93,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02926,22,25.51,Month-to-month,Fiber optic,Mailed check,0,0,1
C02927,30,62.69,Two year,Fiber optic,Bank transfer,2,0,1
C02928,63,66.9,One year,DSL,Electronic check,2,0,0
C02929,4,112.86,Month-to-month,,Bank transfer,1,0,1
C02930,59,84.11,One year,Fiber optic,Electronic check,2,0,0
C02931,8,51.17,Two year,Fiber optic,Mailed check,1,0,1
C02932,12,72.53,Month-to-month,No,Bank transfer,1,1,1
C02933,31,26.61,Month-to-month,DSL,Credit card,0,0,0
C02934,34,117.26,Two year,DSL,Mailed check,1,1,1
C02935,49,56.01,One year,No,Bank transfer,1,0,0
C02936,57,67.79,Month-to-month,Fiber optic,Mailed check,0,0,0
C02937,26,55.53,Month-to-month,Fiber optic,Credit card,2,0,1
C02938,18,88.25,Month-to-month,DSL,Bank transfer,1,0,0
C02939,38,86.22,Month-to-month,DSL,Credit card,1,1,1
C02940,50,91.53,One year,Fiber optic,Bank transfer,0,1,0
C02941,8,46.81,Month-to-month,Fiber optic,Electronic check,1,0,0
C02942,41,51.57,One year,,Mailed check,0,0,0
C02943,6,32.53,Two year,No,Credit card,2,0,1
C02944,69,85.55,Month-to-month,No,Mailed check,1,0,0
C02945,44,23.98,Month-to-month,Fiber optic,Credit card,1,0,0
C02946,64,79.77,Month-to-month,Fiber optic,Mailed check,1,0,0
C02947,29,106.97,One year,Fiber optic,Mailed check,2,0,0
C02948,28,109.08,Month-to-month,DSL,Mailed check,1,0,0
C02949,11,64.9,One year,DSL,Electronic check,1,1,0
C02950,65,65.93,Two year,Fiber optic,Bank transfer,5,0,0
C02951,19,27.7,Month-to-month,No,Electronic check,1,0,0
C02952,9,87.08,Two year,DSL,Mailed check,0,0,1
C02953,27,102.13,Two year,DSL,Credit card,2,0,0
C02954,34,44.47,Month-to-month,,Mailed check,0,0,0
C02955,44,62.13,Month-to-month,DSL,Bank transfer,2,0,0
C02956,68,103.88,Two year,Fiber optic,Electronic check,3,0,0
C02957,15,107.71,Two year,DSL,Bank transfer,1,0,0
C02958,51,44.32,Month-to-month,DSL,Credit card,1,0,0
C02959,13,75.06,Month-to-month,No,Bank transfer,1,0,0
C02960,49,39.25,Month-to-month,DSL,Electronic check,2,0,0
C02961,70,30.19,Two year,,Credit card,3,0,0
C02962,56,111.11,Month-to-month,DSL,Bank transfer,1,0,1
C02963,51,,Month-to-month,DSL,Electronic check,1,0,0
C02964,37,96.0,Two year,DSL,Electronic check,1,1,0
C02965,17,24.88,Month-to-month,DSL,Mailed check,0,0,1
C02966,58,104.37,One year,DSL,Bank transfer,2,0,0
C02967,29,63.8,Month-to-month,,Credit card,0,0,0
C02968,33,54.24,Two year,Fiber optic,Mailed check,2,0,1
C02969,60,74.65,Month-to-month,DSL,Bank transfer,1,0,0
C02970,55,29.14,One year,Fiber optic,Bank transfer,0,1,0
C02971,10,95.66,One year,No,Credit card,3,0,1
C02972,47,78.24,Month-to-month,No,Mailed check,1,1,0
C02973,23,38.66,Month-to-month,Fiber optic,Mailed check,1,0,1
C02974,21,38.82,Month-to-month,No,Credit card,1,0,1
C02975,13,38.42,Month-to-month,DSL,Mailed check,0,0,0
C02976,33,25.7,Two year,Fiber optic,Electronic check,2,0,0
C02977,24,78.78,Two year,Fiber optic,Credit card,1,0,0
C02978,11,104.03,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02979,17,21.75,One year,Fiber optic,Credit card,2,0,0
C02980,68,24.9,One year,Fiber optic,Electronic check,1,0,1
C02981,47,,Two year,No,Credit card,2,0,0
C02982,25,101.95,Month-to-month,No,Bank transfer,2,0,1
C02983,21,52.67,Month-to-month,Fiber optic,Bank transfer,2,0,0
C02984,12,54.96,Month-to-month,Fiber optic,Credit card,1,0,1
C02985,37,79.63,Month-to-month,DSL,Credit card,2,1,0
C02986,42,47.42,Month-to-month,DSL,Electronic check,1,1,0
C02987,17,22.66,Month-to-month,Fiber optic,Electronic check,2,0,0
C02988,48,93.52,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02989,28,82.56,One year,,Mailed check,1,1,0
C02990,41,78.08,Month-to-month,No,Mailed check,0,0,0
C02991,47,94.17,Month-to-month,Fiber optic,Mailed check,5,1,1
C02992,18,87.52,Month-to-month,Fiber optic,Mailed check,0,0,1
C02993,71,40.59,Month-to-month,DSL,Bank transfer,0,0,0
C02994,13,55.25,One year,DSL,Mailed check,0,0,0
C02995,13,32.61,Month-to-month,,Mailed check,0,0,1
C02996,31,32.99,Month-to-month,Fiber optic,Credit card,1,0,0
C02997,2,87.62,Month-to-month,No,Mailed check,0,0,0
C02998,16,105.86,Month-to-month,No,Credit card,0,0,0
C02999,9,116.27,Month-to-month,Fiber optic,Bank transfer,1,0,1
